contract_id,churn_original,churn_v4,churn_v5,churn_pm,desfecho_final,score_v4,score_v5,score_pm,faixa_5_v4,faixa_5_v5,faixa_5_pm,faixa_7_v4,faixa_7_v5,faixa_7_pm
c2895590-cea5-11ee-abad-973a42f0a01b-4,0,0,0,0,,876,760,827,SEGURO,BAIXO,SEGURO,SEGURO,MUITO BAIXO,MUITO BAIXO
c2a2c310-ce7b-11ee-aea4-754bd85f5435-2,0,0,0,0,,783,524,578,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,BAIXO
c3b18fd0-7c7f-11f0-8631-6bac27d008ba-1,0,0,0,0,,857,571,613,SEGURO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
c3f34f00-7c17-11f0-8b5b-c1aaeb1bfbc6-1,0,0,0,0,,859,599,658,SEGURO,MEDIO,BAIXO,SEGURO,BAIXO,BAIXO
c4ac76a0-ed9d-11ef-bf80-c74968d55fac-1,1,1,1,0,voltou_pago,508,381,436,MEDIO,ALTO,MEDIO,MEDIO,ALTO,MEDIO
c531aca0-ed23-11ef-8bf6-750fb90c362c-1,1,1,1,1,saiu_de_vez,664,459,467,BAIXO,MEDIO,MEDIO,BAIXO,MEDIO,MEDIO
c634c3a0-7c50-11f0-9a72-97d60c499ff9-1,0,0,0,0,,829,550,603,SEGURO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
c63d5200-cd96-11ee-9bfe-b9662a82b1c6-4,1,0,1,1,gratis_saiu,792,577,587,BAIXO,MEDIO,MEDIO,MUITO BAIXO,BAIXO,BAIXO
c63dc570-ed23-11ef-ab2c-3b310c3ca65a-2,1,1,1,1,saiu_de_vez,788,616,652,BAIXO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
c6959450-ed21-11ef-88cf-d5c5e3786d3a-1,1,0,1,1,gratis_saiu,767,477,509,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
c7e980b0-7c1d-11f0-9f70-2dab64b19e4a-1,0,0,0,0,,795,559,627,BAIXO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
c8220970-ed5d-11ef-b65e-9fa1ce9dad82-1,1,1,1,1,saiu_de_vez,542,442,488,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
c8d38f30-ce44-11ee-9eaf-a379c93c6c11-2,0,0,0,0,,841,608,681,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
c93755b0-7bd6-11f0-bd07-a725d5204eaa-1,1,0,1,1,gratis_saiu,554,448,493,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
c96b3130-eddf-11ef-a46e-bf17b86b5a9f-1,0,0,0,0,,784,405,480,BAIXO,MEDIO,MEDIO,MUITO BAIXO,ALTO,MEDIO
c9d4a4b0-7c66-11f0-8017-cffa142b6e2a-1,0,0,0,0,,723,437,481,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
c9e10670-ed7c-11ef-bb1a-f11702b92c0d-1,1,0,1,1,gratis_saiu,809,613,702,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
ca30aa90-7c6a-11f0-8017-cffa142b6e2a-1,0,0,0,0,,787,373,427,BAIXO,ALTO,MEDIO,MUITO BAIXO,ALTO,ALTO
ca62a420-7c77-11f0-8808-b9493f8e22ee-1,0,0,0,0,,785,506,565,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
ca9a5c70-ed5d-11ef-8e70-dfbbc3e88450-1,1,0,1,1,gratis_saiu,579,443,511,MEDIO,MEDIO,MEDIO,BAIXO,MEDIO,MEDIO
caa743b0-7c76-11f0-8808-b9493f8e22ee-1,0,0,0,0,,754,467,508,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
cac2aa10-ee0f-11ef-be86-4112b5aaaf1c-2,0,0,0,0,,886,772,845,SEGURO,BAIXO,SEGURO,SEGURO,MUITO BAIXO,MUITO BAIXO
cad31700-7c68-11f0-9096-b7f7c15897b7-1,0,0,0,0,,723,437,481,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
cb07e8f0-ed29-11ef-8ed1-f965f62eafa2-1,1,0,1,1,gratis_saiu,838,554,654,SEGURO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
cb391700-ed69-11ef-88d8-a92ab8a172a8-2,1,0,1,1,gratis_saiu,846,726,802,SEGURO,BAIXO,SEGURO,MUITO BAIXO,MUITO BAIXO,MUITO BAIXO
cb4b0640-ed46-11ef-9729-b73eb5b53e65-1,1,1,1,1,saiu_de_vez,800,437,471,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
cb7a2980-ee2b-11ef-88d8-a74dc4ae222e-1,0,0,0,0,,813,505,619,SEGURO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
cb9df970-7baa-11f0-acff-7d6bb3f9df0b-1,1,1,1,1,saiu_de_vez,780,502,612,BAIXO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
cbb14420-ed30-11ef-bc65-71f6d80e40a7-1,1,1,1,1,saiu_de_vez,714,363,409,BAIXO,ALTO,MEDIO,BAIXO,ALTO,ALTO
cbe59f50-ed98-11ef-80c9-b9af79ebb389-1,1,0,0,0,voltou_pago,841,507,612,SEGURO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
cbf10bf0-7c2d-11f0-a61e-4591c4d0e91e-1,0,0,0,0,,839,612,729,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,MUITO BAIXO
cc81f5b0-ecf0-11ef-b055-adaba01d25a2-1,1,0,1,1,gratis_saiu,805,456,594,SEGURO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,BAIXO
cc865fd0-ee1f-11ef-8071-8967aa1b7459-1,0,0,0,0,,698,520,611,BAIXO,MEDIO,BAIXO,BAIXO,MEDIO,BAIXO
ccded230-ed31-11ef-bc65-71f6d80e40a7-1,1,0,0,0,voltou_pago,913,550,775,SEGURO,MEDIO,BAIXO,SEGURO,MEDIO,MUITO BAIXO
cce78370-7c39-11f0-bd55-833f344d1736-1,1,1,1,1,saiu_de_vez,764,453,466,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
cd141b80-ee0c-11ef-9d94-dbce1fe153cb-2,0,0,0,0,,543,559,552,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
cd6e8ae0-ed38-11ef-b485-0b55ab1f11ec-2,1,1,1,1,saiu_de_vez,800,614,645,BAIXO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
cd9e6b10-cdff-11ee-8a46-419b4c300d95-4,0,0,0,0,,727,545,542,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
cea88ab0-edaa-11ef-a82d-6d05228ce014-1,0,0,0,0,,835,474,617,SEGURO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
cf712080-7bb5-11f0-aa8c-57bfe5dd4df4-1,1,0,1,1,gratis_saiu,743,433,493,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
d071e9c0-ed8e-11ef-a696-bd9f919f03ff-1,0,0,0,0,,439,350,360,MEDIO,ALTO,ALTO,MEDIO,ALTO,ALTO
d0dde260-7c22-11f0-b875-85bb3f59b208-1,0,0,0,0,,484,272,341,MEDIO,ALTO,ALTO,MEDIO,MUITO ALTO,ALTO
d1726a50-7c5b-11f0-8455-0536dcc6dc0c-1,0,0,0,0,,527,451,474,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
d21bc4d0-dc59-11ef-b5d4-71a9daabf827-1,1,1,1,1,saiu_de_vez,781,409,477,BAIXO,MEDIO,MEDIO,MUITO BAIXO,ALTO,MEDIO
d231b630-ee12-11ef-9d6d-05e58a448317-2,0,0,0,0,,798,630,662,BAIXO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
d30ba7f0-5c45-11ef-915d-cbb43b16c469-3,1,1,1,1,saiu_de_vez,828,665,695,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
d31a9a30-ed4f-11ef-ac64-7dc9f476ffdb-1,1,0,1,1,gratis_saiu,849,596,684,SEGURO,MEDIO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
d3ac0190-ed4b-11ef-bc03-513030d61a44-1,1,1,1,1,saiu_de_vez,743,522,583,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,BAIXO
d4397dc0-7c54-11f0-a8e5-a509897dd862-1,0,0,0,0,,844,568,628,SEGURO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
d4c477a0-ed65-11ef-ab9e-c951c3847790-1,1,0,1,1,gratis_saiu,887,615,705,SEGURO,BAIXO,BAIXO,SEGURO,BAIXO,BAIXO
d4e75ef0-67e5-11f0-afbe-a5657434c42c-1,1,1,1,1,saiu_de_vez,833,660,764,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,MUITO BAIXO
d4ee4bf0-ed53-11ef-890e-0be0ed234d2f-1,1,0,1,1,gratis_saiu,818,505,628,SEGURO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
d509c6f0-7b60-11f0-b3dd-cf755edebcf2-1,1,0,1,0,gratis_voltou_pago,828,660,779,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,MUITO BAIXO
d50a7270-7c8d-11f0-abd0-1191719efec3-1,0,0,0,0,,764,518,569,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
d5526840-ee40-11ef-87f0-3f8ba24211d3-1,0,0,0,0,,842,522,614,SEGURO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
d66746a0-5d64-11ef-8da3-b7a9f92a7961-3,0,0,0,0,,818,659,685,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
d70010c0-ed5a-11ef-ad95-fbc7e336dc34-1,1,0,1,1,gratis_saiu,773,354,426,BAIXO,ALTO,MEDIO,MUITO BAIXO,ALTO,ALTO
d78934c0-cd82-11ee-a497-2bc63d3fd232-2,1,0,1,1,gratis_saiu,790,543,608,BAIXO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
d7aadc20-7c67-11f0-9ed2-297c50d254f4-1,0,0,0,0,,798,562,625,BAIXO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
d7cafea0-7bb4-11f0-aa8c-57bfe5dd4df4-1,1,0,1,1,gratis_saiu,815,662,748,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,MUITO BAIXO
d8230be0-ee29-11ef-b1ac-fb1a9881e1a9-1,0,0,0,0,,787,423,533,BAIXO,MEDIO,MEDIO,MUITO BAIXO,ALTO,MEDIO
d87057b0-ed5c-11ef-8f66-e7b9835e0383-2,1,1,1,0,voltou_pago,697,490,535,BAIXO,MEDIO,MEDIO,BAIXO,MEDIO,MEDIO
d9b681f0-7b67-11f0-aab8-61fcebf24bbb-1,1,0,1,1,gratis_saiu,832,558,753,SEGURO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,MUITO BAIXO
d9db9870-7c5f-11f0-8017-cffa142b6e2a-1,0,0,0,0,,700,364,363,BAIXO,ALTO,ALTO,BAIXO,ALTO,ALTO
dbc1f9a0-edde-11ef-a74b-cf490967b808-1,0,0,0,0,,853,510,630,SEGURO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
deb28510-ee3a-11ef-b1ac-fb1a9881e1a9-1,0,0,0,0,,910,609,733,SEGURO,BAIXO,BAIXO,SEGURO,BAIXO,MUITO BAIXO
ded1c290-ed9a-11ef-80c9-b9af79ebb389-1,1,0,1,1,gratis_saiu,802,512,581,SEGURO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,BAIXO
df0c0b20-5c8c-11ef-93af-2b91d16f3cd0-3,1,0,1,1,gratis_saiu,745,552,566,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
dfe4e8a0-ed8c-11ef-ac92-934503a63ffc-2,1,0,1,1,gratis_saiu,794,622,661,BAIXO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
e0016520-edeb-11ef-91bd-c5fa0a0c8f4c-1,0,0,0,0,,846,573,764,SEGURO,MEDIO,BAIXO,MUITO BAIXO,BAIXO,MUITO BAIXO
e0724d60-7b9b-11f0-899c-9f15120c23b3-1,1,0,1,1,gratis_saiu,480,338,375,MEDIO,ALTO,ALTO,MEDIO,ALTO,ALTO
e0b01d20-ed66-11ef-bb07-df20e9e6a652-1,1,0,1,1,gratis_saiu,728,405,431,BAIXO,MEDIO,MEDIO,MUITO BAIXO,ALTO,MEDIO
e1aabc60-7c56-11f0-93a4-7762a4661e84-1,0,0,0,0,,742,497,518,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
e2192b60-ed58-11ef-989d-99c7eaadcbd5-1,1,0,1,0,gratis_voltou_pago,891,663,754,SEGURO,BAIXO,BAIXO,SEGURO,BAIXO,MUITO BAIXO
e2bae920-ce80-11ee-9ad6-e3b2e4868167-2,0,0,0,0,,810,593,696,SEGURO,MEDIO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
e2c3f9a0-7b5b-11f0-b4a8-dd1de7588636-1,1,0,1,1,gratis_saiu,760,492,525,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
e2f35400-ed32-11ef-a865-1f989185ab4d-1,1,0,1,1,gratis_saiu,760,448,543,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
e33111e0-ee46-11ef-bc03-7348cc1aa529-1,0,0,0,0,,763,424,519,BAIXO,MEDIO,MEDIO,MUITO BAIXO,ALTO,MEDIO
e3504720-663e-11f0-980d-3bb0e13b3de7-1,1,1,1,1,saiu_de_vez,578,487,501,MEDIO,MEDIO,MEDIO,BAIXO,MEDIO,MEDIO
e3698580-dc07-11ef-b4aa-41f44d0b6ada-1,1,1,1,1,saiu_de_vez,654,267,313,BAIXO,ALTO,ALTO,BAIXO,MUITO ALTO,ALTO
e3fc7a10-ed47-11ef-a522-5bc9c03baa23-2,1,1,1,1,saiu_de_vez,628,689,729,BAIXO,BAIXO,BAIXO,BAIXO,BAIXO,MUITO BAIXO
e430d080-ed47-11ef-9411-0553f4650183-1,1,0,1,1,gratis_saiu,861,603,696,SEGURO,BAIXO,BAIXO,SEGURO,BAIXO,BAIXO
e437fb90-ee3b-11ef-a7bd-4f6e80d10f34-2,0,0,0,0,,817,622,648,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
e445cd30-ed49-11ef-a497-af13e9aaa650-1,1,0,1,0,gratis_voltou_pago,808,506,571,SEGURO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
e4576d40-edf5-11ef-bf27-132dde371df7-2,0,0,0,0,,727,545,542,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
e47250c0-6400-11f0-ad84-e3a16cd6071a-1,1,1,1,1,saiu_de_vez,807,595,640,SEGURO,MEDIO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
e49e8df0-ee2d-11ef-b1ac-fb1a9881e1a9-1,0,0,0,0,,760,419,556,BAIXO,MEDIO,MEDIO,MUITO BAIXO,ALTO,MEDIO
e538a8c0-d73c-11ef-b8f9-e961f39e22cd-1,1,1,1,1,saiu_de_vez,434,365,383,MEDIO,ALTO,ALTO,MEDIO,ALTO,ALTO
e5cd8610-7c8d-11f0-8d86-bf93d66e03d8-1,0,0,0,0,,795,412,470,BAIXO,MEDIO,MEDIO,MUITO BAIXO,ALTO,MEDIO
e68795d0-7c62-11f0-9ed2-297c50d254f4-1,0,0,0,0,,881,670,744,SEGURO,BAIXO,BAIXO,SEGURO,BAIXO,MUITO BAIXO
e69151f0-afdd-11ed-ba0b-53d210a301cd-3,0,0,0,0,,819,574,658,SEGURO,MEDIO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
e6bf35c0-ee06-11ef-b34a-4f6924f738d0-1,0,0,0,0,,746,462,509,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
e6fd2e10-68a5-11f0-8a52-99a3f1f84c5e-1,1,1,1,1,saiu_de_vez,700,335,359,BAIXO,ALTO,ALTO,BAIXO,ALTO,ALTO
e7907dd0-ed69-11ef-a514-cb822581ec04-1,1,0,1,1,gratis_saiu,718,408,447,BAIXO,MEDIO,MEDIO,MUITO BAIXO,ALTO,MEDIO
e8149fb0-ee1e-11ef-9c68-b1b0d3d805a5-1,0,0,0,0,,714,363,409,BAIXO,ALTO,MEDIO,BAIXO,ALTO,ALTO
e861ac50-ed70-11ef-97d8-69d8c06ade0d-1,1,1,1,1,saiu_de_vez,687,367,412,BAIXO,ALTO,MEDIO,BAIXO,ALTO,ALTO
e8664620-edf2-11ef-9e6f-15bc253d4a1c-1,1,1,1,1,saiu_de_vez,816,501,563,SEGURO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
e87c3070-ed34-11ef-a132-2ddc8f1b2306-1,1,0,1,1,gratis_saiu,744,418,454,BAIXO,MEDIO,MEDIO,MUITO BAIXO,ALTO,MEDIO
e9d0df70-ed3e-11ef-881f-0dfcb7173bef-1,1,0,1,1,gratis_saiu,750,384,398,BAIXO,ALTO,ALTO,MUITO BAIXO,ALTO,ALTO
ea0e3d80-cd9f-11ee-bbb3-2967c6d72838-2,1,0,1,0,gratis_voltou_pago,875,618,732,SEGURO,BAIXO,BAIXO,SEGURO,BAIXO,MUITO BAIXO
ea7819c0-ed2f-11ef-8951-8fbee6b612fc-1,1,0,1,1,gratis_saiu,800,481,565,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
ea7b2630-ed5f-11ef-b65e-9fa1ce9dad82-1,1,0,1,1,gratis_saiu,745,412,486,BAIXO,MEDIO,MEDIO,MUITO BAIXO,ALTO,MEDIO
eba1d990-ee28-11ef-a61f-89b9058807b0-1,0,0,0,0,,687,367,412,BAIXO,ALTO,MEDIO,BAIXO,ALTO,ALTO
ebea7560-cd90-11ee-b266-e1595acb44de-2,1,1,1,1,saiu_de_vez,709,432,455,BAIXO,MEDIO,MEDIO,BAIXO,MEDIO,MEDIO
ec57aa20-ee2a-11ef-951f-ff0b20c54661-2,0,0,0,0,,874,703,782,SEGURO,BAIXO,BAIXO,SEGURO,BAIXO,MUITO BAIXO
ed696a20-ed2b-11ef-a26b-6998f3dd2592-1,1,0,1,1,gratis_saiu,775,564,670,BAIXO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
edc87640-ed7c-11ef-a6ef-8b401f700021-1,1,0,0,0,voltou_pago,824,484,613,SEGURO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
ee30fe00-ee2a-11ef-b1ac-fb1a9881e1a9-1,0,0,0,0,,781,534,578,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,BAIXO
ee3175f0-ce92-11ee-9b33-75830c48a389-2,0,0,0,0,,783,524,578,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,BAIXO
ee7cc810-7c48-11f0-a628-7f56447ab359-1,0,0,0,0,,762,482,493,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
ef065420-7c2c-11f0-90f8-2fd7429e57fd-1,0,0,0,0,,524,503,496,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
ef2a6970-7bd5-11f0-8df9-231e53ce5596-1,1,0,1,1,gratis_saiu,743,437,486,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
efafb130-ed9a-11ef-80c9-b9af79ebb389-1,0,0,0,0,,772,405,484,BAIXO,MEDIO,MEDIO,MUITO BAIXO,ALTO,MEDIO
efd8dcd0-d61c-11ef-865a-6d883425a634-1,1,1,1,1,saiu_de_vez,554,211,203,MEDIO,ALTO,ALTO,MEDIO,MUITO ALTO,MUITO ALTO
efea59a0-7799-11f0-8376-a7e53a46a8a6-1,1,1,1,1,saiu_de_vez,742,475,514,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
f00775d0-68b7-11f0-963d-13a01527f066-1,1,1,1,1,saiu_de_vez,813,580,630,SEGURO,MEDIO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
f089c480-7876-11f0-aa5a-89fbf9619693-1,1,1,1,1,saiu_de_vez,742,475,514,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
f114e910-edf3-11ef-b7c4-6df68f6499b9-2,0,0,0,0,,668,673,721,BAIXO,BAIXO,BAIXO,BAIXO,BAIXO,MUITO BAIXO
f139cbd0-7bb1-11f0-a17d-5740b468e7f5-1,1,1,1,1,saiu_de_vez,712,351,382,BAIXO,ALTO,ALTO,BAIXO,ALTO,ALTO
f23edd30-cda8-11ee-bbb3-2967c6d72838-2,1,0,0,0,voltou_pago,892,665,775,SEGURO,BAIXO,BAIXO,SEGURO,BAIXO,MUITO BAIXO
f2997860-ed52-11ef-8b0f-07ec8ee9c6f7-2,1,1,1,0,voltou_pago,874,755,831,SEGURO,BAIXO,SEGURO,SEGURO,MUITO BAIXO,MUITO BAIXO
f2b56100-eda3-11ef-a7b1-a73d1a90677d-1,0,0,0,0,,803,453,534,SEGURO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
f38f6460-ed42-11ef-a79d-bb7fe5f3362f-2,1,0,0,0,voltou_pago,867,752,827,SEGURO,BAIXO,SEGURO,SEGURO,MUITO BAIXO,MUITO BAIXO
f3ed4a40-7c39-11f0-b387-71011199e9da-1,0,0,0,0,,798,519,633,BAIXO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
f3fe21c0-cd9a-11ee-b164-b7513c2dfffc-2,1,0,1,1,gratis_saiu,762,460,506,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
f42a4ae0-ce97-11ee-938c-ed62a719d764-2,0,0,0,0,,943,753,841,SEGURO,BAIXO,SEGURO,SEGURO,MUITO BAIXO,MUITO BAIXO
f5787d30-ede6-11ef-8551-7de3aeec9582-2,0,0,0,0,,643,691,738,BAIXO,BAIXO,BAIXO,BAIXO,BAIXO,MUITO BAIXO
f5ec4970-3dcc-11ee-acd4-81e6f9e5b422-5,0,0,0,0,,928,718,819,SEGURO,BAIXO,SEGURO,SEGURO,MUITO BAIXO,MUITO BAIXO
f61ac1f0-ee39-11ef-9b97-d9b85c9ebe1b-1,0,0,0,0,,767,504,676,BAIXO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
f656e260-edfe-11ef-adbf-eb87ebdb0848-2,0,0,0,0,,874,705,764,SEGURO,BAIXO,BAIXO,SEGURO,BAIXO,MUITO BAIXO
f762b870-7b69-11f0-a55c-d76da0125eab-1,1,0,0,0,voltou_pago,825,524,637,SEGURO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
f7f81ac0-7c52-11f0-83f7-b3eb0da8f9ce-1,1,1,1,1,saiu_de_vez,860,600,696,SEGURO,MEDIO,BAIXO,SEGURO,BAIXO,BAIXO
f808eb40-ee16-11ef-8fb1-fd7df4d1d779-2,0,0,0,0,,873,775,845,SEGURO,BAIXO,SEGURO,SEGURO,MUITO BAIXO,MUITO BAIXO
f881c6d0-c362-11ee-98e1-f322d3a468a2-2,1,1,1,1,saiu_de_vez,787,499,557,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
f964f580-ed29-11ef-a0d7-b52c17a99bf8-1,1,0,1,0,gratis_voltou_pago,832,528,602,SEGURO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
fa416600-7b77-11f0-a456-81bd14642d95-1,1,0,1,1,gratis_saiu,723,437,481,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
fa774230-7c6b-11f0-8017-cffa142b6e2a-1,0,0,0,0,,723,437,481,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
fa84f9e0-7bd3-11f0-9b3d-4f4adf5f2b91-1,0,0,0,0,,793,452,467,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
faa48620-ed44-11ef-a83c-d33b30770a36-1,1,0,1,1,gratis_saiu,773,432,497,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
fadfac00-ed94-11ef-b1e6-b1790a236890-2,0,0,0,0,,816,689,759,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,MUITO BAIXO
fae0fcd0-5d8f-11ef-ae30-1de75551755b-3,0,0,0,0,,794,622,661,BAIXO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
fb328c10-ee46-11ef-9711-ed502764b832-1,0,0,0,0,,834,508,631,SEGURO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
fb37a910-7bc8-11f0-ba50-afeb75a33c5e-1,1,0,1,0,gratis_voltou_pago,782,422,485,BAIXO,MEDIO,MEDIO,MUITO BAIXO,ALTO,MEDIO
fb931ad0-7c5d-11f0-a7d3-2b42b84e27d3-1,0,0,0,0,,743,433,493,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
fbda7210-5fd7-11f0-ad0e-4f895560f86f-1,1,1,1,1,saiu_de_vez,500,483,561,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
fbf29a90-7c4a-11f0-8243-8b060d1ff04b-1,0,0,0,0,,681,350,400,BAIXO,ALTO,ALTO,BAIXO,ALTO,ALTO
fc5d8c80-ed5f-11ef-9fa0-af585d1f0b64-1,1,1,1,1,saiu_de_vez,781,426,481,BAIXO,MEDIO,MEDIO,MUITO BAIXO,ALTO,MEDIO
fc809840-ee38-11ef-a3ac-cd1050317bf0-1,0,0,0,0,,875,537,613,SEGURO,MEDIO,BAIXO,SEGURO,MEDIO,BAIXO
fd427ba0-ed1a-11ef-b9a1-af79861007f2-1,1,0,1,1,gratis_saiu,835,591,645,SEGURO,MEDIO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
fdc0a740-ee15-11ef-b324-69b2eab037d3-1,0,0,0,0,,798,471,555,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
fdd84ff0-edff-11ef-a028-a5c9606a6a30-2,0,0,0,0,,742,542,564,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
fea8e980-7c61-11f0-a890-9bca73693af7-1,0,0,0,0,,762,463,478,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
ff2158b0-ed65-11ef-ba2c-c1796e5865c5-1,1,1,1,1,saiu_de_vez,544,444,490,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
ff475a60-ee2d-11ef-8ee3-3ff2a912626c-1,0,0,0,0,,810,580,717,SEGURO,MEDIO,BAIXO,MUITO BAIXO,BAIXO,MUITO BAIXO
ff547030-ee21-11ef-8071-8967aa1b7459-1,0,0,0,0,,814,497,575,SEGURO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,BAIXO
ff987ee0-6803-11f0-bf12-51ef8d87b24d-1,1,1,1,1,saiu_de_vez,813,550,596,SEGURO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,BAIXO
00448d80-7d25-11f0-b566-a562dc91b65d-1,0,0,0,0,,563,529,560,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
